7,0
7,52
7,104
7,156
7,208
7,260
30,13
30,65
30,117
30,169
30,221
30,273
52,0
52,52
52,104
52,156
52,208
52,260
75,13
75,65
75,117
75,169
75,221
75,273
97,0
97,52
97,104
97,156
97,208
97,260
120,13
120,65
120,117
120,169
120,221
120,273
142,0
142,52
142,104
142,156
142,208
142,260
165,13
165,65
165,117
165,169
165,221
165,273
187,0
187,52
187,104
187,156
187,208
187,260
210,13
210,65
210,117
210,169
210,221
210,273
232,0
232,52
232,104
232,156
232,208
232,260
255,13
255,65
255,117
255,169
255,221
255,273
277,0
277,52
277,104
277,156
277,208
277,260
